3.500000e+00	1.820766e-14	1.370116e-02	6.875273e-01	-3.652169e+01
3.600000e+00	1.731948e-14	1.370116e-02	6.796575e-01	-4.616468e+01
3.700000e+00	1.998401e-14	1.370116e-02	6.699960e-01	-5.534648e+01
3.800000e+00	2.042810e-14	1.370116e-02	6.586393e-01	-6.397549e+01
3.900000e+00	1.976197e-14	1.370116e-02	6.457009e-01	-7.196574e+01
4.000000e+00	1.953993e-14	1.370116e-02	6.313099e-01	-7.923767e+01
4.100000e+00	2.087219e-14	1.370116e-02	6.156099e-01	-8.571895e+01
4.200000e+00	2.109424e-14	1.370116e-02	5.987575e-01	-9.134520e+01
4.300000e+00	2.242651e-14	1.370116e-02	5.809208e-01	-9.606056e+01
4.400000e+00	2.198242e-14	1.370116e-02	5.622778e-01	-9.981826e+01
4.500000e+00	2.287059e-14	1.370116e-02	5.430141e-01	-1.025811e+02
4.600000e+00	2.331468e-14	1.370116e-02	5.233218e-01	-1.043216e+02
4.700000e+00	2.375877e-14	1.370116e-02	5.033971e-01	-1.050227e+02
4.800000e+00	2.442491e-14	1.370116e-02	4.834386e-01	-1.046773e+02
4.900000e+00	2.575717e-14	1.370116e-02	4.636451e-01	-1.032889e+02
5.000000e+00	2.464695e-14	1.370116e-02	4.442139e-01	-1.008712e+02
5.100000e+00	2.642331e-14	1.370116e-02	4.253385e-01	-9.744816e+01
5.200000e+00	2.708944e-14	1.370116e-02	4.072072e-01	-9.305373e+01
5.300000e+00	2.597922e-14	1.370116e-02	3.900007e-01	-8.773145e+01
5.400000e+00	2.708944e-14	1.370116e-02	3.738906e-01	-8.153414e+01
5.500000e+00	2.731149e-14	1.370116e-02	3.590375e-01	-7.452336e+01
5.600000e+00	2.708944e-14	1.370116e-02	3.455898e-01	-6.676882e+01
5.700000e+00	2.842171e-14	1.370116e-02	3.336816e-01	-5.834768e+01
5.800000e+00	2.864375e-14	1.370116e-02	3.234319e-01	-4.934385e+01
5.900000e+00	3.130829e-14	1.370116e-02	3.149430e-01	-3.984710e+01
6.000000e+00	3.064216e-14	1.370116e-02	3.082997e-01	-2.995220e+01
6.100000e+00	3.153033e-14	1.370116e-02	3.035685e-01	-1.975797e+01
6.200000e+00	3.108624e-14	1.370116e-02	3.007965e-01	-9.366249e+00
6.300000e+00	3.286260e-14	1.370116e-02	3.000116e-01	1.119092e+00
6.400000e+00	3.175238e-14	1.370116e-02	3.012215e-01	1.159324e+01
6.500000e+00	3.264056e-14	1.370116e-02	3.044142e-01	2.195149e+01
6.600000e+00	3.397282e-14	1.370116e-02	3.095577e-01	3.209033e+01
6.700000e+00	3.508305e-14	1.370116e-02	3.166007e-01	4.190847e+01
6.800000e+00	3.375078e-14	1.370116e-02	3.254727e-01	5.130789e+01
6.900000e+00	3.397282e-14	1.370116e-02	3.360852e-01	6.019479e+01
7.000000e+00	3.552714e-14	1.370116e-02	3.483321e-01	6.848058e+01
7.100000e+00	3.574918e-14	1.370116e-02	3.620911e-01	7.608276e+01
7.200000e+00	3.885781e-14	1.370116e-02	3.772250e-01	8.292565e+01
7.300000e+00	3.708145e-14	1.370116e-02	3.935827e-01	8.894126e+01
7.400000e+00	3.730349e-14	1.370116e-02	4.110011e-01	9.406984e+01
7.500000e+00	3.863576e-14	1.370116e-02	4.293065e-01	9.826051e+01
7.600000e+00	3.930190e-14	1.370116e-02	4.483163e-01	1.014717e+02
7.700000e+00	3.974598e-14	1.370116e-02	4.678411e-01	1.036716e+02
7.800000e+00	3.974598e-14	1.370116e-02	4.876864e-01	1.048385e+02
7.900000e+00	4.085621e-14	1.370116e-02	5.076544e-01	1.049608e+02
8.000000e+00	4.019007e-14	1.370116e-02	5.275461e-01	1.040372e+02
8.100000e+00	4.152234e-14	1.370116e-02	5.471633e-01	1.020769e+02
8.200000e+00	4.218847e-14	1.370116e-02	5.663106e-01	9.909942e+01
8.300000e+00	4.196643e-14	1.370116e-02	5.847971e-01	9.513411e+01
8.400000e+00	4.263256e-14	1.370116e-02	6.024385e-01	9.022032e+01
8.500000e+00	4.396483e-14	1.370116e-02	6.190589e-01	8.440679e+01
8.600000e+00	4.307665e-14	1.370116e-02	6.344925e-01	7.775125e+01
8.700000e+00	4.418688e-14	1.370116e-02	6.485855e-01	7.031984e+01
8.800000e+00	4.485301e-14	1.370116e-02	6.611970e-01	6.218649e+01
8.900000e+00	4.662937e-14	1.370116e-02	6.722012e-01	5.343218e+01
9.000000e+00	4.707346e-14	1.370116e-02	6.814882e-01	4.414419e+01
9.100000e+00	4.840572e-14	1.370116e-02	6.889652e-01	3.441516e+01
9.200000e+00	4.796163e-14	1.370116e-02	6.945575e-01	2.434221e+01
9.300000e+00	4.862777e-14	1.370116e-02	6.982093e-01	1.402598e+01
9.400000e+00	4.796163e-14	1.370116e-02	6.998840e-01	3.569555e+00
9.500000e+00	4.907186e-14	1.370116e-02	6.995649e-01	-6.922546e+00
9.600000e+00	4.996004e-14	1.370116e-02	6.972551e-01	-1.734544e+01
9.700000e+00	4.973799e-14	1.370116e-02	6.929778e-01	-2.759494e+01
9.800000e+00	5.107026e-14	1.370116e-02	6.867758e-01	-3.756865e+01
9.900000e+00	5.107026e-14	1.370116e-02	6.787109e-01	-4.716694e+01
