5.900000e+00	4.929390e-14	1.961584e+01	1.018940e+03	-1.253400e+02	1.882629e+04	-nan
6.000000e+00	5.084821e-14	1.961584e+01	1.010572e+03	-9.446111e+01	1.857746e+04	-nan
6.100000e+00	5.129230e-14	1.961584e+01	1.004592e+03	-6.263316e+01	1.839970e+04	-nan
6.200000e+00	5.240253e-14	1.961584e+01	1.001059e+03	-3.017559e+01	1.829471e+04	-nan
6.300000e+00	5.373479e-14	1.961584e+01	1.000008e+03	2.585423e+00	1.826352e+04	-nan
6.400000e+00	5.440093e-14	1.961584e+01	1.001451e+03	3.532042e+01	1.830641e+04	-nan
6.500000e+00	5.528911e-14	1.961584e+01	1.005373e+03	6.770023e+01	1.842298e+04	-nan
6.600000e+00	5.662137e-14	1.961584e+01	1.011734e+03	9.939952e+01	1.861209e+04	-nan
6.700000e+00	5.861978e-14	1.961584e+01	1.020471e+03	1.301003e+02	1.887194e+04	-nan
6.800000e+00	5.906386e-14	1.961584e+01	1.031496e+03	1.594951e+02	1.920003e+04	-nan
6.900000e+00	5.839773e-14	1.961584e+01	1.044698e+03	1.872905e+02	1.959324e+04	-nan
7.000000e+00	6.106227e-14	1.961584e+01	1.059944e+03	2.132100e+02	2.004787e+04	-nan
7.100000e+00	6.061818e-14	1.961584e+01	1.077083e+03	2.369964e+02	2.055962e+04	-nan
7.200000e+00	6.239453e-14	1.961584e+01	1.095943e+03	2.584147e+02	2.112370e+04	-nan
7.300000e+00	6.217249e-14	1.961584e+01	1.116335e+03	2.772541e+02	2.173483e+04	-nan
7.400000e+00	6.417089e-14	1.961584e+01	1.138056e+03	2.933298e+02	2.238727e+04	-nan
7.500000e+00	6.394885e-14	1.961584e+01	1.160890e+03	3.064848e+02	2.307489e+04	-nan
7.600000e+00	6.550316e-14	1.961584e+01	1.184610e+03	3.165910e+02	2.379117e+04	-nan
7.700000e+00	6.683543e-14	1.961584e+01	1.208979e+03	3.235501e+02	2.452930e+04	-nan
7.800000e+00	6.750156e-14	1.961584e+01	1.233756e+03	3.272946e+02	2.528218e+04	-nan
7.900000e+00	6.772360e-14	1.961584e+01	1.258694e+03	3.277882e+02	2.604249e+04	-nan
8.000000e+00	6.994405e-14	1.961584e+01	1.283546e+03	3.250263e+02	2.680276e+04	-nan
8.100000e+00	6.927792e-14	1.961584e+01	1.308064e+03	3.190354e+02	2.755543e+04	-nan
8.200000e+00	7.238654e-14	1.961584e+01	1.332006e+03	3.098738e+02	2.829292e+04	-nan
8.300000e+00	7.260859e-14	1.961584e+01	1.355133e+03	2.976303e+02	2.900771e+04	-nan
8.400000e+00	7.371881e-14	1.961584e+01	1.377215e+03	2.824241e+02	2.969244e+04	-nan
8.500000e+00	7.305268e-14	1.961584e+01	1.398032e+03	2.644037e+02	3.033996e+04	-nan
8.600000e+00	7.416290e-14	1.961584e+01	1.417376e+03	2.437456e+02	3.094344e+04	-nan
8.700000e+00	7.482903e-14	1.961584e+01	1.435055e+03	2.206529e+02	3.149644e+04	-nan
8.800000e+00	7.593925e-14	1.961584e+01	1.450892e+03	1.953535e+02	3.199303e+04	-nan
8.900000e+00	7.793766e-14	1.961584e+01	1.464728e+03	1.680980e+02	3.242783e+04	-nan
9.000000e+00	7.860379e-14	1.961584e+01	1.476425e+03	1.391574e+02	3.279608e+04	-nan
9.100000e+00	8.038015e-14	1.961584e+01	1.485865e+03	1.088204e+02	3.309374e+04	-nan
9.200000e+00	7.971401e-14	1.961584e+01	1.492954e+03	7.739044e+01	3.331753e+04	-nan
9.300000e+00	8.171241e-14	1.961584e+01	1.497620e+03	4.518274e+01	3.346497e+04	-nan
9.400000e+00	8.193446e-14	1.961584e+01	1.499817e+03	1.252075e+01	3.353442e+04	-nan
9.500000e+00	8.326673e-14	1.961584e+01	1.499522e+03	-2.026714e+01	3.352511e+04	-nan
9.600000e+00	8.548717e-14	1.961584e+01	1.496739e+03	-5.285119e+01	3.343714e+04	-nan
9.700000e+00	8.570922e-14	1.961584e+01	1.491494e+03	-8.490387e+01	3.327150e+04	-nan
9.800000e+00	8.659740e-14	1.961584e+01	1.483842e+03	-1.161033e+02	3.303001e+04	-nan
9.900000e+00	8.704149e-14	1.961584e+01	1.473859e+03	-1.461369e+02	3.271536e+04	-nan
